@RELATION meteorite_landings

@ATTRIBUTE recclass {"Acapulcoite","Acapulcoite/Lodranite","Acapulcoite/lodranite","Achondrite-prim","Achondrite-ung","Angrite","Aubrite","Aubrite-an","Brachinite","C","C1/2-ung","C2","C2-ung","C3-ung","C3.0-ung","C4","C4-ung","C4/5","C5/6-ung","C6","CB","CBa","CBb","CH/CBb","CH3","CI1","CK","CK3","CK3-an","CK4","CK4-an","CK4/5","CK5","CK5/6","CK6","CM","CM-an","CM1","CM1/2","CM2","CO3","CO3.0","CO3.1","CO3.2","CO3.3","CO3.4","CO3.5","CO3.6","CO3.7","CO3.8","CR","CR-an","CR1","CR2","CR2-an","CR7","CV2","CV3","CV3-an","Chondrite-fusion crust","Chondrite-ung","Diogenite","Diogenite-an","Diogenite-olivine","Diogenite-pm","E","E-an","E3","E3-an","E4","E5","E5-an","E6","EH","EH-imp melt","EH3","EH3/4-an","EH4","EH4/5","EH5","EH6","EH6-an","EH7","EH7-an","EL-melt rock","EL3","EL4","EL4/5","EL5","EL6","EL6/7","EL7","Enst achon-ung","Eucrite","Eucrite-Mg rich","Eucrite-an","Eucrite-br","Eucrite-cm","Eucrite-mmict","Eucrite-pmict","Eucrite-unbr","Fusion crust","H","H(5?)","H(?)4","H(L)3","H(L)3-an","H-an","H-imp melt","H-melt breccia","H-melt rock","H-metal","H/L3","H/L3.5","H/L3.6","H/L3.9","H/L4","H/L4-5","H/L5","H/L6","H/L~4","H3 ","H3","H3-4","H3-5","H3-6","H3-an","H3.0","H3.0-3.4","H3.05","H3.1","H3.10","H3.2","H3.2-3.7","H3.2-6","H3.2-an","H3.3","H3.4","H3.4-5","H3.4/3.5","H3.5","H3.5-4","H3.6","H3.6-6","H3.7","H3.7-5","H3.7-6","H3.7/3.8","H3.8","H3.8-4","H3.8-5","H3.8-6","H3.8-an","H3.8/3.9","H3.8/4","H3.9","H3.9-5","H3.9-6","H3.9/4","H3/4","H4 ","H4","H4(?)","H4-5","H4-6","H4-an","H4-melt breccia","H4/5","H4/6","H5 ","H5","H5-6","H5-7","H5-an","H5-melt breccia","H5/6","H6 ","H6","H6-melt breccia","H7","H?","Howardite","Howardite-an","H~4","H~4/5","H~5","H~6","Iron","Iron- IAB complex","Iron- IAB-MG","Iron- IAB-an","Iron- IAB-sHH","Iron- IAB-sHL","Iron- IAB-sHL-an","Iron- IAB-sLH","Iron- IAB-sLL","Iron- IAB-sLM","Iron- IAB-ung","Iron- IAB?","Iron- IC","Iron- IC-an","Iron- IIAB","Iron- IIAB-an","Iron- IIC","Iron- IID","Iron- IID-an","Iron- IIE","Iron- IIE-an","Iron- IIF","Iron- IIG","Iron- IIIAB","Iron- IIIAB-an","Iron- IIIAB?","Iron- IIIE","Iron- IIIE-an","Iron- IIIF","Iron- IVA","Iron- IVA-an","Iron- IVB","Iron- ungrouped","K","K3","L","L(?)3","L(LL)3","L(LL)3.05","L(LL)3.5-3.7","L(LL)5","L(LL)6","L-imp melt","L-melt breccia","L-melt rock","L-metal","L/LL","L/LL(?)3","L/LL3","L/LL3-5","L/LL3-6","L/LL3.10","L/LL3.2","L/LL3.4","L/LL3.6/3.7","L/LL4","L/LL4-6","L/LL4/5","L/LL5","L/LL5-6","L/LL5/6","L/LL6","L/LL6-an","L/LL~4","L/LL~5","L/LL~6","L3","L3-4","L3-5","L3-6","L3-melt breccia","L3.0","L3.0-3.7","L3.0-3.9","L3.00","L3.05","L3.1","L3.10","L3.2","L3.2-3.5","L3.2-3.6","L3.3","L3.3-3.5","L3.3-3.6","L3.3-3.7","L3.4","L3.4-3.7","L3.5","L3.5-3.7","L3.5-3.8","L3.5-3.9","L3.5-5","L3.6","L3.6-4","L3.7","L3.7-3.9","L3.7-4","L3.7-6","L3.7/3.8","L3.8","L3.8-6","L3.8-an","L3.9","L3.9-5","L3.9-6","L3.9/4","L3/4","L4 ","L4","L4-5","L4-6","L4-an","L4-melt breccia","L4/5","L5 ","L5","L5-6","L5-7","L5-melt breccia","L5/6","L6 ","L6","L6-melt breccia","L6/7","L7","LL","LL(L)3","LL-imp melt","LL-melt breccia","LL-melt rock","LL3","LL3-5","LL3-6","LL3.0","LL3.00","LL3.05","LL3.1","LL3.1-3.5","LL3.15","LL3.2","LL3.3","LL3.4","LL3.5","LL3.6","LL3.7","LL3.7-6","LL3.8","LL3.8-4","LL3.8-6","LL3.9","LL3.9/4","LL3/4","LL4","LL4-5","LL4-6","LL4/5","LL5","LL5-6","LL5-7","LL5/6","LL6 ","LL6","LL6(?)","LL6-an","LL6-melt breccia","LL7","LL7(?)","LL~3","LL~5","LL~6","Lodranite","Lodranite-an","Lunar (anorth)","Lunar (bas. breccia)","Lunar (bas/anor)","Lunar (basalt)","Lunar (feldsp. breccia)","Lunar (gabbro)","Lunar (norite)","Lunar","L~3","L~4","L~4-6","L~5","L~6","Martian (OPX)","Martian (basaltic breccia)","Martian (chassignite)","Martian (nakhlite)","Martian (shergottite)","Mesosiderite","Mesosiderite-A","Mesosiderite-A1","Mesosiderite-A2","Mesosiderite-A3","Mesosiderite-A3/4","Mesosiderite-A4","Mesosiderite-B","Mesosiderite-B1","Mesosiderite-B2","Mesosiderite-B4","Mesosiderite-C","Mesosiderite-C2","Mesosiderite-an","Mesosiderite?","OC","Pallasite","Pallasite- PES","Pallasite- PMG","Pallasite- PMG-an","Pallasite- ungrouped","Pallasite?","R","R3","R3-4","R3-5","R3-6","R3.5-4","R3.5-6","R3.6","R3.8","R3.8-5","R3.8-6","R3.9","R4","R5","R6","Relict OC","Relict iron","Stone-uncl","Stone-ung","Ureilite","Ureilite-an","Ureilite-pmict","Winonaite"}
@ATTRIBUTE mass numeric
@ATTRIBUTE fall {Fell,Found}
@ATTRIBUTE yearoflanding numeric
@ATTRIBUTE class {NE,NW,SE,SW}

@DATA
"H5",3.6,Found,1979,SE
"L4",1.08,Found,1979,SE
"L5",3.28,Found,1979,SE
"H4",148.64,Found,1979,SE
"H4",141.95,Found,1979,SE
"CR2",0.87,Found,1979,SE
"L4-6",571.43,Found,1979,SE
"L6",127.9,Found,1979,SE
"H4",438.85,Found,1979,SE
"H4",371.63,Found,1979,SE
"H5",232.24,Found,1979,SE
"H4",126.03,Found,1979,SE
"H4",85.28,Found,1979,SE
"H4",104.19,Found,1979,SE
"H4",76.84,Found,1979,SE
"H4",55.49,Found,1979,SE
"H4",48.03,Found,1979,SE
"H5",53.92,Found,1979,SE
"H4",43.41,Found,1979,SE
"H5",49.64,Found,1979,SE
"H5",46.13,Found,1979,SE
"H5",40.3,Found,1979,SE
"H4",36,Found,1979,SE
"H4",26.86,Found,1979,SE
"H5",27.75,Found,1979,SE
"H4",27.5,Found,1979,SE
"H5",31.36,Found,1979,SE
"H5",24.77,Found,1979,SE
"H4",25.29,Found,1979,SE
"H5",19.65,Found,1979,SE
"H4",17.22,Found,1979,SE
"H4",18.34,Found,1979,SE
"H4",15.22,Found,1979,SE
"H5",15.01,Found,1979,SE
"H4",15.21,Found,1979,SE
"H4/5",13.81,Found,1979,SE
"H4/5",13.29,Found,1979,SE
"H4/5",13.81,Found,1979,SE
"H4/5",13.86,Found,1979,SE
"H4/5",10.06,Found,1979,SE
"H4/5",8.93,Found,1979,SE
"H4/5",10.84,Found,1979,SE
"H4/5",9.97,Found,1979,SE
"H4/5",7.05,Found,1979,SE
"H4/5",8.65,Found,1979,SE
"H5",9.93,Found,1979,SE
"H4/5",8.5,Found,1979,SE
"H4/5",9.14,Found,1979,SE
"H4/5",14.15,Found,1979,SE
"H4/5",11.85,Found,1979,SE
"H4/5",8.46,Found,1979,SE
"H4/5",7.27,Found,1979,SE
"H4/5",8.27,Found,1979,SE
"H4/5",6.08,Found,1979,SE
"H4/5",4.88,Found,1979,SE
"H4/5",9.77,Found,1979,SE
"H4/5",5.45,Found,1979,SE
"H4/5",7.63,Found,1979,SE
"H4/5",5.14,Found,1979,SE
"H4/5",6.1,Found,1979,SE
"H4/5",6.49,Found,1979,SE
"H4/5",6.1,Found,1979,SE
"H4/5",4.89,Found,1979,SE
"H4/5",5.51,Found,1979,SE
"H4/5",6.53,Found,1979,SE
"H4/5",6.23,Found,1979,SE
"H4/5",8.04,Found,1979,SE
"H4/5",6.76,Found,1979,SE
"H4/5",7.61,Found,1979,SE
"H4/5",6.61,Found,1979,SE
"H4/5",5.09,Found,1979,SE
"H4/5",3.64,Found,1979,SE
"H4/5",5.38,Found,1979,SE
"H4/5",4.93,Found,1979,SE
"H4/5",2.78,Found,1979,SE
"H4/5",4.24,Found,1979,SE
"H4/5",5.75,Found,1979,SE
"H4/5",4.06,Found,1979,SE
"H4/5",2.6,Found,1979,SE
"H4/5",3.07,Found,1979,SE
"H4/5",4.67,Found,1979,SE
"H4/5",3.68,Found,1979,SE
"H4/5",3.61,Found,1979,SE
"H4/5",3.51,Found,1979,SE
"H4/5",4.11,Found,1979,SE
"H4/5",3.72,Found,1979,SE
"H4/5",3.84,Found,1979,SE
"H4/5",3.81,Found,1979,SE
"H4/5",3.76,Found,1979,SE
"H4/5",3.04,Found,1979,SE
"H4/5",2.83,Found,1979,SE
"H4/5",2.69,Found,1979,SE
"H4/5",2.68,Found,1979,SE
"H4/5",2.7,Found,1979,SE
"H4/5",2.95,Found,1979,SE
"H4/5",2.5,Found,1979,SE
"H4/5",2.95,Found,1979,SE
"H4/5",2.78,Found,1979,SE
"H4/5",2.93,Found,1979,SE
"H4/5",2.25,Found,1979,SE
"H4/5",2.27,Found,1979,SE
"H4/5",2.98,Found,1979,SE
"H4/5",3.19,Found,1979,SE
"H4/5",3.02,Found,1979,SE
"H4/5",3.04,Found,1979,SE
"H4/5",2.45,Found,1979,SE
"H4/5",2.72,Found,1979,SE
"H4/5",1.82,Found,1979,SE
"H4/5",2.07,Found,1979,SE
"H4/5",1.44,Found,1979,SE
"H4/5",2.29,Found,1979,SE
"H4/5",2.57,Found,1979,SE
"H4/5",1.94,Found,1979,SE
"H4/5",1.81,Found,1979,SE
"H4/5",2.83,Found,1979,SE
"H4/5",3.12,Found,1979,SE
"H4/5",2.3,Found,1979,SE
"H4/5",2.32,Found,1979,SE
"H4/5",2,Found,1979,SE
"H4/5",1.87,Found,1979,SE
"H4/5",1.73,Found,1979,SE
"H4/5",1.72,Found,1979,SE
"H4/5",1.37,Found,1979,SE
"H4/5",1.25,Found,1979,SE
"H4/5",1.19,Found,1979,SE
"H4/5",1.37,Found,1979,SE
"H4/5",1.06,Found,1979,SE
"H4/5",1.08,Found,1979,SE
"H4/5",1.42,Found,1979,SE
"H4/5",0.67,Found,1979,SE
"H4/5",0.97,Found,1979,SE
"H4/5",4.3,Found,1979,SE
"H5",5.32,Found,1979,SE
"H4/5",4.92,Found,1979,SE
"H4/5",3.43,Found,1979,SE
"H4/5",2.73,Found,1979,SE
"H4/5",2.73,Found,1979,SE
"H4/5",2.6,Found,1979,SE
"H4/5",2.21,Found,1979,SE
"H4/5",0.68,Found,1979,SE
"H4/5",1.41,Found,1979,SE
"H4/5",1.89,Found,1979,SE
"H4/5",2.03,Found,1979,SE
"H4/5",1.67,Found,1979,SE
"H4/5",0.96,Found,1979,SE
"H4/5",1.05,Found,1979,SE
"H4/5",1,Found,1979,SE
"H4/5",10.04,Found,1979,SE
"H4",137.96,Found,1979,SE
"H4",202.71,Found,1979,SE
"Ureilite",9.45,Found,1979,SE
"H6",6.23,Found,1979,SE
"H4",11.27,Found,1979,SE
"H4",9.1,Found,1979,SE
"L6",16.3,Found,1979,SE
"L4",216.72,Found,1979,SE
"L6",355.84,Found,1979,SE
"L3.6",119.36,Found,1979,SE
"H4",5.56,Found,1979,SE
"H6",6.9,Found,1979,SE
"L6",28.5,Found,1979,SE
"L4",15.41,Found,1979,SE
"H3",6.53,Found,1979,SE
"H4",122.87,Found,1979,SE
"L6",134.16,Found,1979,SE
"H4",11.21,Found,1979,SE
"L6",9.52,Found,1979,SE
"L6",0.96,Found,1979,SE
"H4",25.58,Found,1979,SE
"H4",72.37,Found,1979,SE
"H4",39.87,Found,1979,SE
"H4",10.14,Found,1979,SE
"H4",48.01,Found,1979,SE
"H4",12.39,Found,1979,SE
"H4",10.89,Found,1979,SE
"H4",1.31,Found,1979,SE
"H5",39.16,Found,1979,SE
"H4",30.77,Found,1979,SE
"H4",12.36,Found,1979,SE
"H4",4.87,Found,1979,SE
"L5",1.83,Found,1979,SE
"H4",10.79,Found,1979,SE
"H4",12.95,Found,1979,SE
"H4",5.61,Found,1979,SE
"H4",4.92,Found,1979,SE
"H4",6.22,Found,1979,SE
"H4",4.82,Found,1979,SE
"H4",5.17,Found,1979,SE
"H4",3.86,Found,1979,SE
"H4",4.02,Found,1979,SE
"H4",3.55,Found,1979,SE
"H4",3.22,Found,1979,SE
"H4",3.61,Found,1979,SE
"H4",2.71,Found,1979,SE
"H4",2.61,Found,1979,SE
"H4",4.25,Found,1979,SE
"H4",1.5,Found,1979,SE
"H4",0.33,Found,1979,SE
"L6",29.42,Found,1979,SE
"H4",25.74,Found,1979,SE
"H4",26.61,Found,1979,SE
"H4",25.78,Found,1979,SE
"H4",12.11,Found,1979,SE
"L6",3.91,Found,1979,SE
"H6",1.4,Found,1979,SE
"L6",0.65,Found,1979,SE
"H4",12.98,Found,1979,SE
"H4",2.59,Found,1979,SE
"L6",7.41,Found,1979,SE
"L6",8.61,Found,1979,SE
"L6",6.79,Found,1979,SE
"L6",4.39,Found,1979,SE
"L6",2.91,Found,1979,SE
"H6",1.96,Found,1979,SE
"H4",3904,Found,1979,SE
"H4",17.65,Found,1979,SE
"H4",34.86,Found,1979,SE
"L5",13.65,Found,1979,SE
"L6",15.02,Found,1979,SE
"L6",7.55,Found,1979,SE
"H4",6.37,Found,1979,SE
"H4",0.33,Found,1979,SE
"H6",21.92,Found,1979,SE
"H4",64.18,Found,1979,SE
"H4",0.97,Found,1979,SE
"H5",43.34,Found,1979,SE
"H5",17.33,Found,1979,SE
"H5",8.14,Found,1979,SE
"H6",36.73,Found,1979,SE
"H6",6.28,Found,1979,SE
"L6",4.32,Found,1979,SE
"H4",2.11,Found,1979,SE
"H4",1.18,Found,1979,SE
"H6",1719,Found,1979,SE
"H5",117.94,Found,1979,SE
"H4",2649,Found,1979,SE
"H4",43.49,Found,1979,SE
"H6",20.6,Found,1979,SE
"H4",3.6,Found,1979,SE
"Eucrite-pmict",4232,Found,1979,SE
"H6",4179,Found,1979,SE
"H5",2697,Found,1979,SE
"LL4",1044,Found,1979,SE
"LL4",376.43,Found,1979,SE
"LL4",125.81,Found,1979,SE
"LL4",58.11,Found,1979,SE
"LL4",40.42,Found,1979,SE
"LL4",30.4,Found,1979,SE
"LL4",29.19,Found,1979,SE
"LL4",34.19,Found,1979,SE
"LL4",43.29,Found,1979,SE
"LL4",15.61,Found,1979,SE
"LL4",24.16,Found,1979,SE
"LL4",20.58,Found,1979,SE
"LL4",15.61,Found,1979,SE
"LL4",11.55,Found,1979,SE
"LL4",9.8,Found,1979,SE
"LL4",9.32,Found,1979,SE
"LL4",7.91,Found,1979,SE
"LL4",8.81,Found,1979,SE
"LL4",5.71,Found,1979,SE
"L6",144.21,Found,1979,SE
"L6",47.72,Found,1979,SE
"L6",37.35,Found,1979,SE
"L6",17.51,Found,1979,SE
"H5",71.43,Found,1979,SE
"LL6",241.93,Found,1979,SE
"LL6",171.62,Found,1979,SE
"LL6",7.57,Found,1979,SE
"LL6",4.67,Found,1979,SE
"LL6",5.5,Found,1979,SE
"LL6",3.16,Found,1979,SE
"LL6",2.13,Found,1979,SE
"L6",50.73,Found,1979,SE
"H6",94.27,Found,1979,SE
"H4",15.65,Found,1979,SE
"H5",10.36,Found,1979,SE
"L4",14.78,Found,1979,SE
"H4",12.7,Found,1979,SE
"L6",11.5,Found,1979,SE
"H4",6.09,Found,1979,SE
"H6",4,Found,1979,SE
"H4",5.13,Found,1979,SE
"H4",9.54,Found,1979,SE
"H6",8.19,Found,1979,SE
"H4",5.4,Found,1979,SE
"H6",3.48,Found,1979,SE
"H4",3.48,Found,1979,SE
"H4",17.28,Found,1979,SE
"H4",11.6,Found,1979,SE
"H6",9.55,Found,1979,SE
"H4",18.84,Found,1979,SE
"H6",12.13,Found,1979,SE
"H4",10.31,Found,1979,SE
"H4",8.71,Found,1979,SE
"L6",3.47,Found,1979,SE
"H4",4.43,Found,1979,SE
"H5",4.77,Found,1979,SE
"H4",3.67,Found,1979,SE
"H5",4.33,Found,1979,SE
"H6",2.31,Found,1979,SE
"H5",3.64,Found,1979,SE
"H6",0.94,Found,1979,SE
"H4",15.04,Found,1979,SE
"H6",6.43,Found,1979,SE
"H6",150.76,Found,1979,SE
"H5",132.25,Found,1979,SE
"H4",52.96,Found,1979,SE
"H4",33.37,Found,1979,SE
"H4",15.55,Found,1979,SE
"H4",20.96,Found,1979,SE
"H4",13.01,Found,1979,SE
"H4",15.68,Found,1979,SE
"H4",13.56,Found,1979,SE
"H4",7.85,Found,1979,SE
"H4",9.16,Found,1979,SE
"H5",5.71,Found,1979,SE
"H4",4.44,Found,1979,SE
"H5",7.64,Found,1979,SE
"H5",3.83,Found,1979,SE
"H5",38.17,Found,1979,SE
"H6",26.86,Found,1979,SE
"H5",24.39,Found,1979,SE
"H4",15.1,Found,1979,SE
"H5",2.7,Found,1979,SE
"H5",2.17,Found,1979,SE
"H4",1.52,Found,1979,SE
"H4",56.69,Found,1979,SE
"H4",23.69,Found,1979,SE
"H4",18.5,Found,1979,SE
"H4",17.88,Found,1979,SE
"H4",9.07,Found,1979,SE
"L6",7.86,Found,1979,SE
"H4",8.72,Found,1979,SE
"H4",6.08,Found,1979,SE
"L6",4.65,Found,1979,SE
"L6",3.48,Found,1979,SE
"H4",5.77,Found,1979,SE
"L6",3.4,Found,1979,SE
"H4",2.37,Found,1979,SE
"H4",3.37,Found,1979,SE
"H3",0.37,Found,1979,SE
"L6",11.1,Found,1979,SE
"L6",6.07,Found,1979,SE
"L6",4.75,Found,1979,SE
"H4",106.08,Found,1979,SE
"H4",28.48,Found,1979,SE
"H4",10.06,Found,1979,SE
"H4",5.06,Found,1979,SE
"H4",0.3,Found,1979,SE
"H5",7.07,Found,1979,SE
"H6",3.57,Found,1979,SE
"H4",39.45,Found,1979,SE
"H3.7",25.84,Found,1979,SE
"H6",18.94,Found,1979,SE
"LL4",8.74,Found,1979,SE
"LL3",2.53,Found,1979,SE
"H4",74.3,Found,1979,SE
"H5",7.94,Found,1979,SE
"H6",6.2,Found,1979,SE
"L6",5.32,Found,1979,SE
"H5",760,Found,1979,SE
"H6",16.28,Found,1979,SE
"H4",21.23,Found,1979,SE
"H4",43.26,Found,1979,SE
"H5",41.52,Found,1979,SE
"H4",24.14,Found,1979,SE
"H4",8.39,Found,1979,SE
"H5",7.9,Found,1979,SE
"H4",12.37,Found,1979,SE
"L6",49.46,Found,1979,SE
"L6",15,Found,1979,SE
"L6",2.8,Found,1979,SE
"H3.2-an",233.4,Found,1979,SE
"H6",39.57,Found,1979,SE
"H4",13.95,Found,1979,SE
"H6",8.8,Found,1979,SE
"H6",6.73,Found,1979,SE
"H6",5.98,Found,1979,SE
"H6",3.32,Found,1979,SE
"H6",1.98,Found,1979,SE
"H3",1.13,Found,1979,SE
"H6",0.29,Found,1979,SE
"H6",0.35,Found,1979,SE
"H4",107.28,Found,1979,SE
"EH3",36.35,Found,1979,SE
"E3",17.66,Found,1979,SE
"E3",9.53,Found,1979,SE
"E3",5.89,Found,1979,SE
"E3",5.86,Found,1979,SE
"E3",4.42,Found,1979,SE
"E3",5.16,Found,1979,SE
"E3",3.65,Found,1979,SE
"E3",2.65,Found,1979,SE
"E3",2.68,Found,1979,SE
"E3",2.57,Found,1979,SE
"E3",2.32,Found,1979,SE
"E3",2.51,Found,1979,SE
"E3",2.25,Found,1979,SE
"E3",2.04,Found,1979,SE
"E3",1.91,Found,1979,SE
"E3",3.31,Found,1979,SE
"E3",1.63,Found,1979,SE
"E3",2.16,Found,1979,SE
"E3",1.25,Found,1979,SE
"E3",3.24,Found,1979,SE
"E3",2.69,Found,1979,SE
"E3",2.07,Found,1979,SE
"E3",2.15,Found,1979,SE
"E3",1.71,Found,1979,SE
"E3",1.28,Found,1979,SE
"E3",1.62,Found,1979,SE
"E3",0.97,Found,1979,SE
"E3",1.66,Found,1979,SE
"E3",1.18,Found,1979,SE
"E3",1.3,Found,1979,SE
"E3",1.62,Found,1979,SE
"E3",1.77,Found,1979,SE
"E3",1.29,Found,1979,SE
"E3",1.45,Found,1979,SE
"E3",1.55,Found,1979,SE
"E3",2.16,Found,1979,SE
"E3",0.68,Found,1979,SE
"E3",2.44,Found,1979,SE
"E3",1.94,Found,1979,SE
"E3",1.58,Found,1979,SE
"E3",2,Found,1979,SE
"E3",1.1,Found,1979,SE
"E3",1.61,Found,1979,SE
"E3",1.62,Found,1979,SE
"E3",0.94,Found,1979,SE
"E3",1.23,Found,1979,SE
"E3",1.35,Found,1979,SE
"E3",1.07,Found,1979,SE
"E3",1.34,Found,1979,SE
"E3",1.86,Found,1979,SE
"E3",0.97,Found,1979,SE
"E3",1.67,Found,1979,SE
"E3",1.52,Found,1979,SE
"E3",1.31,Found,1979,SE
"E3",0.8,Found,1979,SE
"E3",1.44,Found,1979,SE
"E3",1.1,Found,1979,SE
"E3",1.36,Found,1979,SE
"E3",1.55,Found,1979,SE
"E3",1.17,Found,1979,SE
"E3",0.87,Found,1979,SE
"E3",1.36,Found,1979,SE
"E3",1.46,Found,1979,SE
"E3",1.09,Found,1979,SE
"E3",1.14,Found,1979,SE
"E3",1.03,Found,1979,SE
"E3",0.99,Found,1979,SE
"E3",0.73,Found,1979,SE
"E3",0.85,Found,1979,SE
"E3",1.19,Found,1979,SE
"E3",0.99,Found,1979,SE
"E3",0.91,Found,1979,SE
"E3",0.89,Found,1979,SE
"E3",0.69,Found,1979,SE
"E3",1.34,Found,1979,SE
"E3",0.93,Found,1979,SE
"E3",1.2,Found,1979,SE
"E3",0.96,Found,1979,SE
"E3",0.82,Found,1979,SE
"E3",1.17,Found,1979,SE
"E3",0.72,Found,1979,SE
"E3",0.85,Found,1979,SE
"E3",0.85,Found,1979,SE
"E3",0.78,Found,1979,SE
"E3",1,Found,1979,SE
"E3",0.94,Found,1979,SE
"E3",0.97,Found,1979,SE
"E3",1.01,Found,1979,SE
"E3",1.04,Found,1979,SE
"E3",0.99,Found,1979,SE
"E3",0.99,Found,1979,SE
"E3",0.95,Found,1979,SE
"E3",0.71,Found,1979,SE
"E3",0.8,Found,1979,SE
"E3",0.75,Found,1979,SE
"E3",0.77,Found,1979,SE
"E3",0.86,Found,1979,SE
"E3",0.87,Found,1979,SE
"E3",0.77,Found,1979,SE
"E3",0.78,Found,1979,SE
"E3",0.91,Found,1979,SE
"E3",0.56,Found,1979,SE
"E3",0.67,Found,1979,SE
"E3",0.79,Found,1979,SE
"E3",0.7,Found,1979,SE
"E3",0.91,Found,1979,SE
"E3",0.73,Found,1979,SE
"E3",0.71,Found,1979,SE
"E3",0.7,Found,1979,SE
"E3",0.86,Found,1979,SE
"E3",0.81,Found,1979,SE
"E3",0.97,Found,1979,SE
"E3",0.79,Found,1979,SE
"E3",0.66,Found,1979,SE
"E3",0.47,Found,1979,SE
"E3",0.62,Found,1979,SE
"E3",0.94,Found,1979,SE
"E3",0.89,Found,1979,SE
"E3",0.63,Found,1979,SE
"E3",0.65,Found,1979,SE
"E3",0.68,Found,1979,SE
"E3",0.79,Found,1979,SE
"E3",0.7,Found,1979,SE
"E3",0.7,Found,1979,SE
"E3",0.72,Found,1979,SE
"E3",0.71,Found,1979,SE
"E3",0.63,Found,1979,SE
"E3",0.62,Found,1979,SE
"E3",0.72,Found,1979,SE
"E3",0.71,Found,1979,SE
"E3",0.61,Found,1979,SE
"E3",0.56,Found,1979,SE
"E3",0.81,Found,1979,SE
"E3",0.78,Found,1979,SE
"E3",0.47,Found,1979,SE
"E3",0.54,Found,1979,SE
"E3",0.57,Found,1979,SE
"E3",0.53,Found,1979,SE
"E3",0.41,Found,1979,SE
"E3",0.63,Found,1979,SE
"E3",0.55,Found,1979,SE
"E3",0.5,Found,1979,SE
"E3",0.6,Found,1979,SE
"E3",0.57,Found,1979,SE
"E3",0.44,Found,1979,SE
"E3",0.58,Found,1979,SE
"E3",0.45,Found,1979,SE
"E3",0.53,Found,1979,SE
"E3",0.5,Found,1979,SE
"E3",0.55,Found,1979,SE
"E3",0.68,Found,1979,SE
"E3",0.63,Found,1979,SE
"E3",0.65,Found,1979,SE
"E3",0.55,Found,1979,SE
"E3",0.61,Found,1979,SE
"E3",0.62,Found,1979,SE
"E3",0.46,Found,1979,SE
"E3",0.52,Found,1979,SE
"E3",0.43,Found,1979,SE
"E3",0.68,Found,1979,SE
"E3",0.5,Found,1979,SE
"E3",0.61,Found,1979,SE
"E3",0.38,Found,1979,SE
"E3",0.49,Found,1979,SE
"E3",0.43,Found,1979,SE
"E3",0.51,Found,1979,SE
"E3",0.63,Found,1979,SE
"E3",0.41,Found,1979,SE
"E3",0.47,Found,1979,SE
"E3",0.58,Found,1979,SE
"E3",0.44,Found,1979,SE
"E3",0.55,Found,1979,SE
"E3",0.49,Found,1979,SE
"E3",0.4,Found,1979,SE
"E3",0.44,Found,1979,SE
"E3",0.51,Found,1979,SE
"E3",0.48,Found,1979,SE
"E3",0.43,Found,1979,SE
"E3",0.37,Found,1979,SE
"E3",0.53,Found,1979,SE
"E3",0.59,Found,1979,SE
"E3",0.45,Found,1979,SE
"E3",0.56,Found,1979,SE
"E3",0.47,Found,1979,SE
"E3",0.44,Found,1979,SE
"E3",0.45,Found,1979,SE
"E3",0.46,Found,1979,SE
"E3",0.4,Found,1979,SE
"E3",0.43,Found,1979,SE
"E3",0.45,Found,1979,SE
"E3",0.51,Found,1979,SE
"E3",0.42,Found,1979,SE
"E3",0.45,Found,1979,SE
"E3",0.47,Found,1979,SE
"E3",0.39,Found,1979,SE
"E3",0.56,Found,1979,SE
"E3",0.44,Found,1979,SE
"E3",0.52,Found,1979,SE
"E3",0.41,Found,1979,SE
"E3",0.3,Found,1979,SE
"E3",0.34,Found,1979,SE
"E3",37.55,Found,1979,SE
"Eucrite-pmict",123.88,Found,1979,SE
"H5",4.67,Found,1979,SE
"L6",5.68,Found,1979,SE
"H5",536.26,Found,1979,SE
"L6",3859,Found,1979,SE
"Lunar (gabbro)",6.07,Found,1979,SE
"H4",38.09,Found,1979,SE
"L6",7.74,Found,1979,SE
"L6",13.18,Found,1979,SE
"Howardite",12.59,Found,1979,SE
"H6",30.01,Found,1979,SE
"H4",317.31,Found,1979,SE
"H4",5.86,Found,1979,SE
"H4",4.48,Found,1979,SE
"H4",1.63,Found,1979,SE
"H4",1.85,Found,1979,SE
"H4",1.11,Found,1979,SE
"H4",0.89,Found,1979,SE
"H4",2.04,Found,1979,SE
"H4",3.09,Found,1979,SE
"H4",8.19,Found,1979,SE
"H6",5.26,Found,1979,SE
"H6",81.43,Found,1979,SE
"H4",25.18,Found,1979,SE
"H6",134.98,Found,1979,SE
"L6",3.13,Found,1979,SE
"H4",46.33,Found,1979,SE
"H4",393.94,Found,1979,SE
"Howardite",23.65,Found,1979,SE
"H5",159.32,Found,1979,SE
"H5",25.97,Found,1979,SE
"L6",3.6,Found,1979,SE
"H4",2.3,Found,1979,SE
"H4",2.51,Found,1979,SE
"H5",3.35,Found,1979,SE
"H5",3.42,Found,1979,SE
"H4",3.56,Found,1979,SE
"L6",1087,Found,1979,SE
"H4",97.01,Found,1979,SE
"H4",274.27,Found,1979,SE
"H6",56.58,Found,1979,SE
"H6",39.69,Found,1979,SE
"H5",2.99,Found,1979,SE
"H6",3.87,Found,1979,SE
"H5",2.2,Found,1979,SE
"L6",14.03,Found,1979,SE
"L6",53.44,Found,1979,SE
